id,name,ra,dec,mag,dist_ly,spect,con
60142,HR 4705,12.369675,24.773866,6.21,337.3,A0V,Com
60673,HR 4747,12.473805,-61.794842,6.21,531.2,K2III,Cru
60799,7 CVn,12.500815,51.535631,6.21,146.0,F7V,CVn
64978,HR 5033,13.35827,-19.489294,6.21,289.7,A2/A3V,Vir
66479,HR 5143,13.670996,31.012036,6.21,540.0,G5II:,CVn
66859,HR 5166,13.746019,-25.500933,6.21,517.7,K3III,Hya
71635,HR 5465,14.698877,-58.615829,6.21,139.2,F4V,Cir
72245,HR 5515,14.818641,-56.667829,6.21,269.6,K3III,Cir
73331,HR 5587,15.032801,-34.358875,6.21,417.6,A8/A9III/IV,Cen
74935,HR 5696,15.359807,-40.749482,6.21,356.1,A1V,Lup
76573,HR 5821,15.682844,-47.736091,6.21,872.1,K5/M0III,Lup
77599,HR 5913,15.893019,16.074933,6.21,309.2,F5II-III,Ser
77749,HR 5916,15.925148,-31.083644,6.21,456.2,K4III,Lup
78208,HR 5952,16.014919,-40.43548,6.21,335.2,A0V,Lup
79174,HR 6069,16.207047,67.144176,6.21,429.7,G8III,Dra
81653,HR 6206,16.729357,-41.119204,6.21,475.4,A4V,Sco
83899,HR 6357,17.205521,-70.721082,6.21,217.1,K1IVCN...,Aps
90780,HR 6954,18.575312,-52.891521,6.21,664.3,K2III,Tel
90878,HR 6981,18.598117,16.975697,6.21,107.3,G2Vv comp,Her
90968,HR 7003,18.612651,43.221815,6.21,428.6,F0V,Lyr
93177,HR 7177,19.035698,-41.910505,6.21,404.2,A0V,CrA
97300,HR 7527,19.839376,-61.06112,6.21,929.2,B5V,Pav
97660,HR 7558,19.911235,-61.170792,6.21,375.3,A3V,Pav
100887,HR 7839,20.516153,20.606148,6.21,281.4,A1m,Del
100888,44 Cyg,20.516453,36.935839,6.21,,F5Iab,Cyg
101419,HR 7878,20.621773,0.096978,6.21,544.5,B8IIIp,Aql
101429,HR 7888,20.623217,38.328665,6.21,365.2,K0III,Cyg
103350,11 Aqr,21.0094,-4.730261,6.21,88.8,G1V,Aqr
109593,HR 8491,22.266619,8.549574,6.21,387.4,A1Vn,Peg
113866,HR 8811,23.132556,64.222532,6.21,1058.9,K0,Cep
117126,HR 9021,23.825447,-15.861277,6.21,392.0,K1/K2III,Aqr
119501,53 Aqr,22.442972,-16.742424,6.21,65.5,G3 V,Aqr
119625,η Car,10.751,-59.68416667,6.21,,pec,Car
106,HR 9083,0.022013,49.981558,6.22,651.0,G7II-III,Cas
1121,HR 44,0.233967,33.206039,6.22,336.6,A1V,And
4013,HR 241,0.859386,51.571427,6.22,1000.5,B9.5V,Cas
6854,HR 426,1.473032,7.961353,6.22,373.6,K1IIIvar,Psc
11082,HR 697,2.382673,-18.354982,6.22,411.3,G8/K0III,Cet
13485,HR 871,2.901797,-50.871402,6.22,1144.4,K4III,Hor
13698,HR 864,2.947405,51.261284,6.22,606.2,K5III,Per
17046,HR 1116,3.660652,-3.39301,6.22,435.5,G5,Eri
18051,HR 1197,3.867902,31.168578,6.22,371.5,A5V,Per
20013,HR 1328,4.302252,42.141159,6.22,395.8,B9V,Per
20945,HR 1431,4.502779,-13.592372,6.22,468.6,K0III,Eri
23256,HR 1614,5.013611,-5.753675,6.22,28.4,K3V,Eri
24336,HR 1710,5.233319,-14.606872,6.22,250.3,A9II/III,Lep
24711,HR 1725,5.311201,40.465124,6.22,729.7,K0,Aur
26648,HR 1950,5.677027,-2.825236,6.22,1364.7,B1.5V,Ori
26756,HR 1962,5.694864,-16.72583,6.22,1842.7,B4/B5III,Lep
27236,HR 2005,5.784605,-28.638913,6.22,751.5,B5III,Col
27726,HR 1994,5.88208,68.471541,6.22,462.0,G9III,Cam
28160,HR 2093,5.965137,1.22431,6.22,485.4,M0III,Ori
29954,HR 2270,6.31887,-8.586012,6.22,414.4,B9V,Mon
30696,16 Gem,6.465742,20.49632,6.22,464.6,A2Vs,Gem
33405,HR 2611,6.961842,-27.537505,6.22,1019.2,B2/B3V,CMa
39160,HR 3144,8.030758,8.913991,6.22,208.0,G0IV,CMi
39945,HR 3198,8.183024,14.629474,6.22,635.8,A1V,Cnc
40361,HR 3251,8.264596,-30.925944,6.22,319.1,G6:III+...,Pup
42916,HR 3480,8.768576,-11.006768,6.22,1000.5,K5III,Hya
43287,HR 3499,8.842286,33.285052,6.22,92.5,F7Vn,Lyn
47777,HR 3887,9.76549,-58.793828,6.22,263.7,F5IV,Car
50145,HR 4043,10.267565,-59.903411,6.22,266.5,A5V,Car
53550,HR 4275,10.9883,51.882359,6.22,691.0,K0,UMa
54768,HR 4364,11.248368,-43.733703,6.22,797.4,K4III,Cen
56606,HR 4484,11.640019,-2.435901,6.22,380.6,G9III,Vir
58084,HR 4569,11.948126,61.549213,6.22,578.3,G8III,UMa
59019,HR 4622,12.140204,-60.847128,6.22,2811.7,K3/K4II,Cru
61250,HR 4790,12.591563,-61.841576,6.22,153.8,G4IV,Cru
61510,HR 4806,12.647879,-67.193048,6.22,,B1Ia,Mus
61744,27 Vir,12.692887,10.42627,6.22,205.1,A7Vn,Vir
66514,HR 5145,13.677523,28.065165,6.22,543.6,K3III,CVn
69569,HR 5344,14.284386,-18.5857,6.22,409.7,K0III,Vir
70087,HR 5387,14.385231,25.338173,6.22,119.2,F5V,Boo
70113,2 Lib,14.390452,-11.714043,6.22,334.9,G7III,Lib
70539,HR 5416,14.471234,36.197028,6.22,847.2,K0III,Boo
73478,HR 5629,15.066041,65.919714,6.22,492.7,A2Vs,UMi
75837,τ Ser,15.536021,16.056169,6.22,469.3,B9V,Ser
76497,HR 5831,15.669541,12.052934,6.22,934.5,G8II,Ser
77581,HR 5884,15.889704,-62.606583,6.22,632.1,K3III,TrA
78460,HR 5973,16.065195,-24.726312,6.22,531.2,K2/K3III,Sco
81597,HR 6197,16.717657,-46.070293,6.22,2836.1,F5Iab,Ara
85221,HR 6471,17.468853,-63.03624,6.22,834.2,B7/B8V,Ara
85432,HR 6540,17.512102,57.876824,6.22,1269.1,K2III,Dra
86465,HR 6604,17.722784,14.295168,6.22,392.5,F5II,Her
86656,HR 6619,17.761176,31.504678,6.22,,A0Ib,Her
86880,HR 6633,17.805623,3.804215,6.22,862.8,B9.5V,Oph
87578,HR 6702,17.946812,45.350851,6.22,967.8,M6Sv,Her
87853,HR 6704,18.000023,-20.339548,6.22,918.8,K0III,Sgr
88073,97 Her,18.041709,22.92323,6.22,762.0,B3Vn,Her
88483,HR 6762,18.11982,-21.443938,6.22,2346.4,B1/B2Ib,Sgr
89807,HR 6887,18.384147,16.688,6.22,379.7,K0,Her
90654,HR 6948,18.55025,-39.892022,6.22,120.6,F5V,CrA
91406,26 Sgr,18.697674,-23.833423,6.22,205.1,A3m...,Sgr
91734,HR 7022,18.756639,-56.88197,6.22,693.9,K3III,Pav
92261,HR 7112,18.85997,28.783671,6.22,1190.4,K1II-III,Lyr
92845,HR 7163,18.973251,6.239929,6.22,183.3,F5IV,Aql
93680,HR 7263,19.134311,21.698927,6.22,140.6,F3V,Vul
94859,HD 183556,19.35987,76.559596,6.22,1259.3,C5II,Dra
96600,HR 7499,19.699338,40.254144,6.22,266.0,A6V,Cyg
97389,HR 7577,19.855382,47.377236,6.22,203.8,F2V,Cyg
97633,HR 7578,19.904931,-23.941071,6.22,45.8,K3/K4V,Sgr
99944,HR 7784,20.337561,39.403226,6.22,588.7,A1V,Cyg
101482,HR 7886,20.631869,18.26858,6.22,381.0,M6III,Del
101636,HR 7872,20.664371,-62.907802,6.22,452.4,K1III,Pav
106263,HR 8258,21.590843,24.452161,6.22,644.6,A4V,Peg
106416,HR 8263,21.626044,-0.390562,6.22,368.1,A2V,Aqr
106475,HR 8249,21.634118,-64.824167,6.22,588.7,A0/A1IV,Ind
111198,HR 8593,22.598024,-57.883752,6.22,218.6,F0Vn,Tuc
113250,3 Psc,23.01053,0.185866,6.22,585.6,G4III,Psc
115394,HR 8910,23.452527,-50.157244,6.22,457.4,B9V,Phe
117559,26 Psc,23.918831,7.070972,6.22,414.4,B9V,Psc
4553,HR 281,0.972834,-60.696239,6.23,558.5,Am,Tuc
5308,78 Psc,1.133701,32.01213,6.23,135.0,F5IV,Psc
5979,HR 380,1.284364,-66.397854,6.23,307.4,A0V,Tuc
7422,101 Psc,1.596234,14.661422,6.23,1553.1,B9.5III,Psc
12168,HR 761,2.618489,32.891092,6.23,162.7,F8V,Tri
12684,HR 823,2.724034,-66.714252,6.23,177.3,F5V,Hor
13428,HR 849,2.889186,48.569955,6.23,1763.0,G5Iab:,Per
20719,HR 1400,4.450194,2.079409,6.23,343.7,K1III,Tau
25346,113 Tau,5.434923,16.700161,6.23,585.6,B2Vn,Tau
25804,HR 1848,5.52247,-6.708379,6.23,2329.7,B2V,Ori
26653,HR 1939,5.678347,31.920607,6.23,1941.4,M2SIab,Aur
26898,HR 1961,5.722084,23.204372,6.23,827.8,B2.5Ve,Tau
28573,HR 2122,6.048657,32.635697,6.23,155.1,F4V,Aur
28789,HR 2139,6.09275,33.59905,6.23,699.9,B9sp...,Aur
31686,HR 2442,6.643941,1.613518,6.23,2174.4,O9.5II,Mon
33039,HR 2578,6.898737,-24.538756,6.23,532.1,A0V,CMa
33364,HR 2612,6.954886,-35.507153,6.23,140.6,F5V,Pup
33503,HR 2626,6.978259,-45.767593,6.23,392.0,A0V,Pup
34445,HR 2694,7.155625,-10.346565,6.23,2064.3,O6,Mon
34525,HR 2705,7.169268,-18.685637,6.23,137.3,F3V,CMa
35639,HR 2807,7.371831,-2.979175,6.23,526.1,F5,Mon
36238,HR 2858,7.479793,15.109822,6.23,732.9,B9IV,Gem
37298,HR 2953,7.679773,13.771251,6.23,1101.9,K0,Gem
38076,HR 3042,7.824669,-13.352948,6.23,1136.4,B8/B9II,Pup
38610,HR 3083,7.92801,35.412684,6.23,192.4,A3p,Lyn
41775,HR 3351,8.542623,53.114848,6.23,189.4,K0IV,Lyn
48447,HR 3921,9.908838,-22.487456,6.23,497.9,A2/A3III,Hya
49253,HD 87652,10.083846,-51.31362,6.23,571.2,B8/B9III,Vel
49517,HR 3979,10.137749,31.604053,6.23,199.7,F4V,LMi
49759,HR 4000,10.188268,-7.316626,6.23,492.7,A2Vn,Sex
49925,HR 4011,10.222069,-27.028891,6.23,472.0,A9m...,Hya
55774,HR 4419,11.464919,-1.699946,6.23,525.2,K2III:,Leo
56381,HD 100826,11.595094,-61.28787,6.23,,A0Ib,Cen
58832,HR 4612,12.099075,-35.693926,6.23,758.5,B7V,Hya
58869,HR 4614,12.105536,-68.651405,6.23,,G3Ib,Mus
59257,HR 4637,12.192098,-51.359333,6.23,171.5,G6III+...,Cen
59834,HR 4680,12.308781,30.249047,6.23,193.7,A9.5III,Com
60625,HR 4746,12.464319,-4.615277,6.23,241.1,F2III,Vir
68260,11 Boo,14.01958,27.386594,6.23,296.8,A7III,Boo
69236,HR 5314,14.220349,-26.612309,6.23,530.3,K0III,Hya
69347,HR 5335,14.239876,41.518757,6.23,149.3,K3III:,Boo
75684,HD 137919,15.505915,-41.919027,6.23,411.3,B9V,Lup
75831,HR 5751,15.534498,-38.622543,6.23,175.0,A3III,Lup
81573,HD 150097,16.71345,-62.553931,6.23,1614.6,K3III,TrA
94679,HR 7351,19.326786,54.375987,6.23,515.3,A1V,Cyg
98252,HR 7655,20.020917,37.098996,6.23,834.2,K0III,Cyg
99971,HR 7791,20.341844,53.595685,6.23,1976.7,K5,Cyg
100481,HR 7816,20.439765,17.315559,6.23,1012.9,K0,Del
100627,HR 7820,20.468761,8.437448,6.23,308.3,G9III,Del
100808,HR 7868,20.5002,72.531703,6.23,707.5,K4III:,Dra
101592,HR 7890,20.653681,-2.412975,6.23,1792.1,B7IIIn,Aqr
102873,HR 7992,20.909751,-50.727341,6.23,908.5,B5IV,Ind
103014,HR 8029,20.938058,56.887519,6.23,953.7,B2.5IV,Cep
104696,HR 8138,21.274894,42.251787,6.23,723.2,K2,Cyg
106895,HR 8293,21.720425,-19.620961,6.23,354.1,A0m...,Cap
109475,HR 8477,22.244039,-41.381666,6.23,71.9,G5V,Gru
111410,HR 8612,22.639484,-7.897563,6.23,389.2,G1IV-V,Aqr
112402,HR 8692,22.836137,50.676917,6.23,1347.8,G4Ib,Lac
113314,81 Aqr,23.023234,-7.061153,6.23,494.9,K5III,Aqr
116740,HR 8999,23.741407,-26.246631,6.23,224.3,F3/F5V,Scl
117429,HR 9043,23.889123,-24.229257,6.23,287.4,A5V,Aqr
274,HR 9097,0.057143,63.64052,6.24,2489.7,B3Ia,Cas
714,HR 19,0.147814,25.462985,6.24,451.7,K0III,Peg
1074,HR 40,0.223312,26.987545,6.24,428.6,G0III,And
2081,HD 2268,0.439375,-18.693632,6.24,1575.6,M1III,Cet
5399,HR 312,1.15341,80.011579,6.24,441.3,K0,Cep
5667,HR 356,1.21652,30.064229,6.24,378.4,G1V...,Psc
7566,HR 466,1.62714,-9.403782,6.24,131.7,F7V,Cet
9605,HR 609,2.061836,18.253238,6.24,888.7,K4III,Ari
10197,5 Tri,2.190283,31.526398,6.24,353.0,A1m,Tri
11895,HR 755,2.56517,-51.093546,6.24,189.5,F6V,Hor
14070,HR 908,3.031195,5.336151,6.24,390.1,K0,Cet
14550,54 Ari,3.139197,18.795053,6.24,765.6,M0III,Ari
19670,HR 1307,4.226269,10.212458,6.24,431.4,B8Vn,Tau
21199,HR 1442,4.55918,18.016722,6.24,437.8,B9IVn,Tau
21945,HR 1518,4.728964,-41.064788,6.24,739.6,K3/K4III,Cae
24072,HR 1685,5.182785,-2.254114,6.24,152.6,G8III,Ori
25337,HR 1806,5.43399,-5.518501,6.24,665.6,B9.5Vn,Ori
26041,HR 1873,5.567747,-1.035726,6.24,1012.9,B2.5V,Ori
26169,HR 1891,5.589532,-4.42432,6.24,1331.3,B2.5V,Ori
27146,HR 1986,5.767463,-4.268484,6.24,363.6,K1III...,Ori
28133,HR 2041,5.959716,66.096099,6.24,488.3,K0,Cam
29767,9 Gem,6.282974,23.740909,6.24,,B3Ia,Gem
29909,HR 2259,6.311209,9.047183,6.24,322.3,K0,Ori
30375,HR 2300,6.400634,8.885014,6.24,1136.4,B8Vn,Mon
30493,HR 2329,6.425001,-35.064153,6.24,549.1,K3III,Col
30742,HR 2340,6.47446,16.238386,6.24,224.8,G5,Gem
32969,HR 2532,6.885438,44.839941,6.24,302.3,A8Vn,Aur
33052,HR 2594,6.900633,-50.6116,6.24,176.5,K0/K1III,Pup
35876,HR 2831,7.414134,-19.012279,6.24,2329.7,A2Ib/II,CMa
36423,HR 2876,7.514204,-5.226494,6.24,1907.3,K0,Mon
44003,HR 3585,8.987729,-28.806017,6.24,545.4,G8III,Pyx
46114,HR 3722,9.428939,63.940939,6.24,1186.0,K2III,UMa
48137,4 Sex,9.841689,4.34365,6.24,145.7,F6V...,Sex
49661,HR 3988,10.165691,-12.095305,6.24,276.6,A5m,Hya
50758,HR 4087,10.394624,-41.953189,6.24,237.7,K0IV,Vel
52240,HR 4190,10.708715,-13.974514,6.24,829.9,K3/K4III:,Hya
54548,HD 97451,11.200991,-58.423355,6.24,791.6,M4III,Car
54967,HR 4372,11.286672,-38.014367,6.24,237.0,A1V,Cen
56078,HR 4440,11.529877,-20.776472,6.24,125.5,F7V,Crt
57414,HR 4529,11.806524,-10.313105,6.24,140.4,F7V,Crt
58566,HR 4598,12.047684,-7.683623,6.24,729.7,K5,Vir
59603,HR 4658,12.258477,-41.913278,6.24,401.7,K0III,Cen
60363,HR 4718,12.412425,-41.384289,6.24,620.1,K2/K3III,Cen
61127,HR 4784,12.56317,33.384668,6.24,415.0,K0III,CVn
63617,HR 4938,13.080066,-41.196322,6.24,1190.4,M3/M4III,Cen
68488,HR 5275,14.065488,4.900973,6.24,194.7,F4V,Vir
71650,HR 5492,14.700889,61.261916,6.24,132.6,F2V,Dra
77051,HR 5866,15.779285,-6.120355,6.24,746.4,K0,Lib
79985,HR 6096,16.377474,-2.07987,6.24,426.9,B9V,Oph
84252,HR 6373,17.276579,-74.533008,6.24,347.0,A0V,Aps
87384,HR 6676,17.903936,11.130558,6.24,271.8,F5Vn,Oph
89405,HR 6852,18.302143,18.131691,6.24,660.2,B9V,Her
91784,HD 173047,18.765554,-50.872715,6.24,1217.0,B8/B9II,Tel
92098,HR 7085,18.826998,0.836197,6.24,585.6,A1V,Aql
92441,HR 7153,18.896194,57.486557,6.24,579.3,K5III:,Dra
96414,HR 7461,19.661606,-45.27855,6.24,364.4,Am,Tel
96474,HR 7459,19.671858,-54.41779,6.24,379.3,K0III,Tel
97485,9 Sge,19.872712,18.671875,6.24,,O8e,Sge
98557,HR 7695,20.079032,63.890207,6.24,258.2,A2II-III,Dra
99127,HR 7713,20.184317,21.134579,6.24,487.5,K0,Sge
99161,HR 7716,20.189171,21.874937,6.24,,B1Ib,Vul
99697,HR 7760,20.292092,29.147563,6.24,414.4,G9III,Vul
100526,HR 7808,20.448052,-37.402905,6.24,121.7,K1IV,Sgr
101827,HR 7923,20.69949,17.521489,6.24,485.4,G8III,Del
102439,HD 198272,20.821455,-0.563337,6.24,991.4,M3,Aqr
103560,HR 8056,21.05084,1.532061,6.24,231.0,F5V,Aqr
107802,HR 8363,21.909976,-3.301272,6.24,193.1,F5IV,Aqr
108161,HR 8382,21.98194,-4.373109,6.24,120.3,K2V,Aqr
113324,HR 8761,23.025199,57.105458,6.24,991.4,K2II,Cas
114607,HD 219580,23.285765,-28.438273,6.24,2452.3,M1/M2III,Scl
115752,100 Aqr,23.528345,-21.369457,6.24,248.4,F0V,Aqr
116458,HR 8977,23.677945,36.720768,6.24,142.4,F1V,And
116546,HR 8985,23.698489,57.259954,6.24,931.9,G8III,Cas
137,HR 9086,0.028847,42.367144,6.25,1221.6,B9IIIp Mn,And
238,HR 9095,0.049301,-20.045882,6.25,199.5,F6/F7V,Cet
399,HR 9109,0.08222,26.648764,6.25,652.3,K4IIIb,Peg
1191,HR 49,0.24886,22.284225,6.25,459.4,A1p,Peg
1768,42 Psc,0.373745,13.482488,6.25,501.8,K3III,Psc
4869,HR 304,1.04525,-65.456102,6.25,867.4,M2III,Tuc
6938,HR 435,1.491816,-46.756422,6.25,1012.9,M3III,Phe
8133,HR 502,1.746156,57.089226,6.25,630.9,A2V,Cas
8903,HR 551,1.914938,40.702034,6.25,294.4,K2,And
10326,HR 626,2.22252,74.027721,6.25,474.8,G8III,Cas
11252,10 Per,2.421119,56.609823,6.25,,B2Ia,Per
13145,HR 825,2.825205,57.084318,6.25,,A5Ia,Per
14778,HR 957,3.18798,-16.024967,6.25,540.0,K2III,Eri
15087,HR 980,3.250075,-26.100459,6.25,651.0,A1V,For
15166,HR 976,3.267182,34.688513,6.25,198.8,A1m,Per
16636,HR 1091,3.577075,-9.868261,6.25,448.0,A2V,Eri
17015,HR 1080,3.65697,75.739622,6.25,449.3,G9III-IV,Cas
19352,HR 1276,4.156168,54.828862,6.25,145.0,F5V,Cam
19686,HR 1310,4.23051,12.753701,6.25,324.2,K0,Tau
20446,HR 1371,4.393281,42.427909,6.25,578.3,A1sp...,Per
21056,HR 1424,4.523361,40.010193,6.25,1203.5,B8V,Per
21058,HR 1438,4.523848,-13.644222,6.25,368.1,A2/A3V,Eri
22986,HR 1591,4.954775,-1.067258,6.25,275.2,F2,Ori
26084,HD 36840,5.574802,-0.012345,6.25,959.3,G5,Ori
26915,HR 1981,5.725049,-39.406908,6.25,172.1,F3V,Col
33497,HR 2606,6.977476,7.6223,6.25,222.8,A3V,Mon
37529,HR 2978,7.722828,22.399472,6.25,320.4,K0III,Gem
38510,25 Lyn,7.90813,47.385982,6.25,805.3,K2III:,Lyn
39419,HR 3186,8.078593,-62.836347,6.25,1199.1,B2.5Vn,Car
39563,HR 3174,8.107615,-9.244457,6.25,1003.6,B9V,Mon
39761,12 Cnc,8.145124,13.640917,6.25,260.9,F3V,Cnc
41867,HR 3390,8.55841,-46.970661,6.25,2233.9,K3III,Vel
43452,53 Cnc,8.874608,28.259159,6.25,886.3,M3III,Cnc
43905,61 Cnc,8.966295,30.233826,6.25,181.1,F6V,Cnc
44239,HR 3602,9.03511,-39.402164,6.25,399.7,K1IIICN...,Vel
45282,HR 3680,9.254066,-45.555498,6.25,1832.3,B8V,Vel
46410,HR 3762,9.492338,-4.246636,6.25,181.5,G6IV,Hya
46760,HR 3805,9.555529,-7.190204,6.25,407.2,K0,Hya
47748,HR 3843,9.758601,78.134709,6.25,1035.4,K2III,Dra
49548,HR 3986,10.143174,-15.611939,6.25,566.2,A0V,Hya
50723,HR 4083,10.386983,-30.162263,6.25,180.8,A9IV,Ant
51583,HR 4151,10.570199,-60.987629,6.25,845.0,K2/K3III,Car
52165,33 Sex,10.690052,-1.741491,6.25,120.1,K1IV,Sex
52369,HR 4211,10.73891,-70.859721,6.25,337.3,A5IV/V,Car
57632,HR 4545,11.852642,33.375013,6.25,213.6,Am,UMa
60541,HR 4734,12.44676,-48.913191,6.25,86.8,G5IV-V,Cen
62320,11 CVn,12.811617,48.466838,6.25,448.6,A6m,CVn
62736,41 Vir,12.897142,12.418416,6.25,198.6,A7III,Vir
62771,HR 4904,12.903638,33.53448,6.25,252.4,A7IV,CVn
64014,15 CVn,13.161676,38.533885,6.25,1208.0,B7III,CVn
64232,HR 5009,13.20707,80.471309,6.25,678.1,K0Ib,Cam
68468,HR 5274,14.060213,7.54617,6.25,463.3,G9III,Boo
69529,HR 5346,14.275791,20.121848,6.25,106.4,F8V,Boo
70096,HR 5384,14.387579,1.241569,6.25,56.1,G1V,Vir
73953,HR 5623,15.157091,-63.64293,6.25,591.9,A0p,Cir
78365,HR 5951,16.04792,-62.54159,6.25,321.7,B9.5V,TrA
78805,Marsic B,16.13471,17.054382,6.25,2104.2,K1III,Her
80642,HR 6157,16.51744,35.225066,6.25,1019.2,K5,Her
81383,HR 6190,16.676255,-20.408649,6.25,449.3,K0III,Oph
81438,HR 6201,16.68654,-1.000312,6.25,159.5,A7III,Oph
82441,HR 6277,16.902946,-1.612304,6.25,249.9,F0V,Oph
84341,HR 6430,17.293293,23.090627,6.25,1430.5,K2,Her
84922,HR 6491,17.407533,36.951929,6.25,751.5,G5III+...,Her
86125,HR 6575,17.652362,2.02805,6.25,368.5,F4IV...,Oph
87023,HR 6717,17.83614,78.306539,6.25,853.8,K5,Dra
91208,HR 7017,18.659176,40.935059,6.25,886.3,B9V,Lyr
93130,HR 7182,19.02715,-22.695364,6.25,2025.8,K3III,Sgr
93195,HR 7208,19.039324,8.373539,6.25,1217.0,K2III,Aql
94350,Gumala,19.259228,-24.179352,6.25,89.9,F8V,Sgr
94429,τ Pav,19.274612,-69.190825,6.25,634.5,A6IV/V,Pav
94636,HR 7338,19.316987,37.445346,6.25,622.4,A0III,Lyr
94864,HR 7339,19.360309,-19.234446,6.25,782.1,B5III,Sgr
95513,HR 7404,19.488341,0.24608,6.25,642.0,K2,Aql
96399,HR 7487,19.659593,45.957439,6.25,412.3,K0III,Cyg
96594,HR 7504,19.697783,50.517523,6.25,69.2,G5V,Cyg
96832,ψ Aql,19.742831,13.302783,6.25,1012.9,B9III-IV,Aql
97386,HR 7562,19.854925,9.629887,6.25,292.3,A1m,Aql
99268,HR 7717,20.209757,0.867054,6.25,588.7,A0,Aql
101727,HD 196748,20.682117,-42.396689,6.25,535.6,G6III,Mic
103570,HR 8050,21.05283,-27.731594,6.25,953.7,K0III,Mic
104115,27 Cap,21.159165,-20.556661,6.25,168.3,F2IV/V,Cap
106253,HR 8257,21.58864,28.197607,6.25,232.0,F0IV,Peg
107294,HR 8336,21.802333,36.580388,6.25,580.3,K5,Cyg
113851,HR 8808,23.129928,63.633466,6.25,1336.7,B3V,Cep
114898,HR 8884,23.345583,44.116167,6.25,245.4,A5Vn,And
115926,HR 8941,23.561942,45.0581,6.25,599.6,G8II,And
2250,HR 111,0.478632,-50.532859,6.26,408.7,K0III,Phe
2577,HR 134,0.546969,28.280241,6.26,516.9,G8II,And
6269,HR 387,1.342937,-3.24699,6.26,447.4,K1III,Cet
6581,HR 411,1.411644,-44.528575,6.26,845.0,K1II,Phe
11623,HR 726,2.504611,33.833707,6.26,390.1,K1III,Tri
12414,HR 783,2.671026,6.111944,6.26,131.5,F3V:,Cet
13100,HR 815,2.815419,69.63429,6.26,211.2,A3V,Cas
17501,HD 24188,3.756586,-71.658132,6.26,467.3,B8V,Hyi
17690,HR 1164,3.796951,32.195415,6.26,156.6,G0,Per
23598,HR 1667,5.083502,-54.407401,6.26,825.7,M2III,Pic
23682,HR 1700,5.102575,-73.037673,6.26,440.2,A0V,Men
24454,108 Tau,5.257682,22.284858,6.26,699.9,A2V,Tau
25240,θ Pic,5.412858,-52.316245,6.26,512.8,A0V,Pic
26244,HR 1915,5.602859,-28.708015,6.26,172.2,A2III/IV,Col
26345,HR 1853,5.621122,66.696692,6.26,253.6,A8Vn,Cam
29056,HR 2187,6.142953,-44.356212,6.26,741.3,B8II,Pup
30451,HR 2360,6.415501,-63.828144,6.26,731.3,B6V,Pic
30468,HR 2310,6.420278,7.085713,6.26,2695.5,K1Iabv SB,Mon
31025,HR 2393,6.526374,-36.940027,6.26,720.0,M2/M3III,Col
31081,20 Gem,6.538485,17.784349,6.26,261.8,F6V...,Gem
31623,HR 2365,6.631984,73.695636,6.26,117.3,F2,Cam
32059,HR 2481,6.712791,-22.44859,6.26,177.2,F2V,CMa
33378,HR 2597,6.957108,11.907554,6.26,3076.9,F2Ib-II,Gem
33501,HR 2634,6.977715,-55.729122,6.26,288.1,K2III,Car
33579,HR 2623,6.994237,-21.602884,6.26,1284.1,B2III,CMa
36162,HD 59235,7.467202,-26.838974,6.26,1144.4,K4III,Pup
39825,HR 3181,8.156404,42.430609,6.26,667.0,K3III:,Lyn
40562,HR 3246,8.304388,54.143696,6.26,842.8,K5,Lyn
41891,HR 3376,8.562513,13.257311,6.26,342.6,K0III,Cnc
42598,HR 3471,8.705793,-55.774557,6.26,325.2,K2III,Car
43683,HR 3562,8.922002,-45.04167,6.26,1208.0,B3IV,Vel
46436,HR 3767,9.497187,-23.345342,6.26,1342.2,K2/K3III,Hya
46805,HR 3804,9.566429,23.453919,6.26,504.1,K7III,Leo
47415,13 Leo,9.694024,25.912876,6.26,551.9,K2III:,Leo
52384,HR 4213,10.74088,-72.443498,6.26,104.8,F6V,Car
52527,HR 4217,10.771414,-60.602872,6.26,392.5,A0IV,Car
53077,HD 94491,10.889215,-58.893453,6.26,1140.4,B5V,Car
55144,HR 4387,11.326824,-75.142452,6.26,523.5,B9.5/A0V,Mus
57150,HR 4516,11.753512,-49.069843,6.26,391.5,K1III,Cen
58067,HR 4570,11.945542,-47.072379,6.26,158.2,F3IV-V,Cen
59903,8 Com,12.321998,23.034673,6.26,279.5,A8m,Com
61076,HR 4778,12.556181,-19.792549,6.26,426.9,F0IV/V,Crv
61603,HR 4814,12.665523,-66.511138,6.26,372.8,B8V,Mus
62459,HR 4871,12.83875,-48.459543,6.26,611.9,A0V,Cen
62624,HR 4882,12.873499,-53.829931,6.26,1792.1,G8Ib/II,Cen
64315,54 Vir,13.224121,-18.826406,6.26,633.3,A0V,Vir
64914,HR 5031,13.34488,2.94229,6.26,441.9,A3V,Vir
70815,HR 5437,14.528567,60.225636,6.26,381.9,F0III,Dra
75306,HR 5740,15.431464,19.480707,6.26,134.6,G0V,Ser
75912,HR 5765,15.552644,-24.490433,6.26,315.4,A3/5V +A9/F2,Lib
76161,HR 5790,15.603157,-33.092806,6.26,347.3,B8/B9V,Lup
77759,HR 5931,15.927737,18.620745,6.26,1598.8,B8III,Ser
79223,HR 6041,16.215718,-4.220809,6.26,536.4,A1V,Oph
83068,HR 6304,17.02983,-58.958245,6.26,1405.8,B2IVne,Ara
